#Time [s]	Free Stream Temperature [K]	Boundary Layer Temperature [K]	Skin Temperature [K]	Convective Heat Transfer Coefficient [W/m^2-K]	
0.000000	285.269500	285.269500	285.269500	0.000000	
0.004000	285.269500	285.269500	285.269781	0.000000	
0.008000	285.269500	285.269500	285.270062	0.000000	
0.012000	285.269500	285.269500	285.270343	0.000000	
0.016000	285.269500	285.269500	285.270624	0.000000	
0.020000	285.269500	285.269500	285.270905	0.000000	
0.024000	285.269500	285.269500	285.271186	0.000000	
0.028000	285.269500	285.269500	285.271467	0.000000	
0.032000	285.269500	285.269500	285.271748	0.225515	
0.036000	285.269500	285.269501	285.272028	0.722246	
0.040000	285.269500	285.269503	285.272309	1.418433	
0.044000	285.269500	285.269514	285.272590	2.683744	
0.048000	285.269500	285.269557	285.272871	4.721747	
0.052000	285.269500	285.269677	285.273152	7.426406	
0.056000	285.269500	285.269978	285.273433	11.049121	
0.060000	285.269500	285.270614	285.273714	15.498844	
0.064000	285.269400	285.271673	285.273995	20.617371	
0.068000	285.269400	285.273576	285.274276	26.293251	
0.072000	285.269300	285.276348	285.274557	32.417027	
0.076000	285.269200	285.280066	285.274838	38.544980	
0.080000	285.269000	285.284686	285.275119	44.641126	
0.084000	285.268900	285.290409	285.275400	50.648991	
0.088000	285.268700	285.296988	285.275682	56.512362	
0.092000	285.268500	285.304526	285.275965	62.249659	
0.096000	285.268200	285.312871	285.276248	67.839805	
0.100000	285.268000	285.322204	285.276532	73.293766	
0.104000	285.267700	285.332276	285.276817	78.607291	
0.108000	285.267400	285.343129	285.277104	83.776174	
0.112000	285.267000	285.354635	285.277392	88.810258	
0.116000	285.266600	285.366858	285.277682	93.716066	
0.120000	285.266300	285.379869	285.277974	98.502517	
0.124000	285.265800	285.393331	285.278267	103.171828	
0.128000	285.265400	285.407507	285.278564	107.729065	
0.132000	285.265000	285.422274	285.278863	112.181279	
0.136000	285.264500	285.437551	285.279164	116.545609	
0.140000	285.264000	285.453423	285.279469	120.827995	
0.144000	285.263400	285.469796	285.279777	125.038101	
0.148000	285.262900	285.486884	285.280089	129.185898	
0.152000	285.262300	285.504472	285.280404	133.273288	
0.156000	285.261700	285.522661	285.280723	137.305497	
0.160000	285.261100	285.541437	285.281047	141.283943	
0.164000	285.260500	285.560799	285.281375	145.212557	
0.168000	285.259800	285.580645	285.281709	149.094669	
0.172000	285.259100	285.601079	285.282047	152.932610	
0.176000	285.258400	285.622151	285.282391	156.740421	
0.180000	285.257700	285.643868	285.282740	160.519610	
0.184000	285.256900	285.666071	285.283096	164.260368	
0.188000	285.256200	285.688890	285.283458	167.956838	
0.192000	285.255400	285.712117	285.283827	171.607957	
0.196000	285.254600	285.735882	285.284203	175.223702	
0.200000	285.253700	285.760084	285.284586	178.803041	
0.204000	285.252900	285.784939	285.284976	182.351375	
0.208000	285.252000	285.810274	285.285375	185.875494	
0.212000	285.251100	285.836180	285.285781	189.372198	
0.216000	285.250200	285.862652	285.286197	192.843499	
0.220000	285.249200	285.889586	285.286621	196.291529	
0.224000	285.248300	285.917182	285.287054	199.714036	
0.228000	285.247300	285.945238	285.287497	203.113512	
0.232000	285.246300	285.973841	285.287951	206.489160	
0.236000	285.245300	286.002946	285.288414	209.837024	
0.240000	285.244200	286.032439	285.288888	213.156831	
0.244000	285.243200	286.062561	285.289374	216.454125	
0.248000	285.242100	286.093167	285.289870	219.735302	
0.252000	285.241000	286.124342	285.290379	222.999432	
0.256000	285.239800	286.155955	285.290900	226.243724	
0.260000	285.238700	286.188184	285.291433	229.466848	
0.264000	285.237500	286.220888	285.291979	232.673206	
0.268000	285.236300	286.254216	285.292539	235.871310	
0.272000	285.235100	286.288157	285.293112	239.058365	
0.276000	285.233900	286.322642	285.293700	242.228414	
0.280000	285.232700	286.357647	285.294302	245.377845	
0.284000	285.231400	286.393075	285.294919	248.511606	
0.288000	285.230100	286.429034	285.295552	251.626730	
0.292000	285.228800	286.465516	285.296201	254.727037	
0.296000	285.227500	286.502565	285.296866	257.812502	
0.300000	285.226100	286.540081	285.297547	260.887421	
0.304000	285.224700	286.578157	285.298246	263.947420	
0.308000	285.223300	286.616792	285.298963	266.996834	
0.312000	285.221900	286.655981	285.299697	270.031238	
0.316000	285.220500	286.695737	285.300451	273.053999	
0.320000	285.219000	286.735955	285.301223	276.067140	
0.326000	285.216800	286.797362	285.302410	280.559048	
0.335000	285.213400	286.891610	285.304259	287.243825	
0.348500	285.208100	287.037474	285.307191	297.126042	
0.368500	285.199800	287.264024	285.311911	311.506448	
0.388500	285.191100	287.503873	285.317236	325.641166	
0.408500	285.181800	287.756962	285.323231	339.547150	
0.428500	285.172000	288.022062	285.329963	353.176428	
0.448500	285.161700	288.300019	285.337498	366.582601	
0.468500	285.151000	288.590502	285.345905	379.763520	
0.488500	285.139700	288.894178	285.355254	392.763573	
0.508500	285.128000	289.210562	285.365620	405.557911	
0.528500	285.115700	289.541023	285.377079	418.217944	
0.548500	285.103000	289.884920	285.389711	430.710067	
0.568500	285.089800	290.242317	285.403599	443.042873	
0.588500	285.076000	290.613134	285.418826	455.219158	
0.608500	285.061800	290.997082	285.435477	467.229783	
0.628500	285.047100	291.395818	285.453636	479.120953	
0.648500	285.031900	291.807094	285.473398	490.832080	
0.668500	285.016200	292.233745	285.494847	502.441685	
0.688500	285.000000	292.674337	285.518084	513.913493	
0.708500	284.983300	293.127719	285.543202	525.212290	
0.728500	284.966100	293.595175	285.570292	536.379367	
0.748500	284.948500	294.075469	285.599451	547.376635	
0.768500	284.930300	294.569634	285.630771	558.242216	
0.788500	284.911600	295.076878	285.664351	568.953679	
0.808500	284.892400	295.596894	285.700287	579.502542	
0.828500	284.872800	296.127765	285.738671	589.862687	
0.848500	284.852600	296.670817	285.779591	600.063859	
0.868500	284.831900	297.225338	285.823136	610.094805	
0.888500	284.810800	297.789799	285.869396	619.933715	
0.908500	284.789200	298.366334	285.918451	629.621198	
0.928500	284.767100	298.956612	285.970392	639.187245	
0.948500	284.744500	299.558269	286.025320	648.595721	
0.968500	284.721400	300.172844	286.083323	657.872377	
0.988500	284.697800	300.801341	286.144496	667.032202	
1.008500	284.673700	301.441938	286.208941	676.049147	
1.028500	284.649200	302.094158	286.276751	684.918467	
1.048500	284.624200	302.759062	286.348012	693.656606	
1.068500	284.598700	303.437183	286.422821	702.271672	
1.088500	284.572700	304.127798	286.501273	710.755355	
1.108500	284.546200	304.831640	286.583461	719.116729	
1.128500	284.519200	305.548917	286.669482	727.359651	
1.148500	284.491700	306.281413	286.759435	735.502547	
1.168500	284.463800	307.026768	286.853426	743.518305	
1.188500	284.435400	307.786890	286.951549	751.428549	
1.208500	284.406500	308.561046	287.053908	759.225105	
1.228500	284.377000	309.349604	287.160604	766.911834	
1.248500	284.347100	310.151771	287.271739	774.479359	
1.268500	284.316800	310.967782	287.387407	781.930249	
1.288500	284.285900	311.798340	287.507705	789.273002	
1.308500	284.254500	312.646508	287.632735	796.531663	
1.328500	284.222600	313.505711	287.762617	803.650073	
1.348500	284.190300	314.381907	287.897426	810.676871	
1.368500	284.157400	315.274361	288.037277	817.607734	
1.388500	284.124000	316.180705	288.182279	824.420749	
1.408500	284.090200	317.102975	288.332526	831.132522	
1.428500	284.055800	318.040341	288.488122	837.736901	
1.448500	284.021000	318.993815	288.649166	844.239044	
1.468500	283.985600	319.963799	288.815763	850.644074	
1.488500	283.949800	320.949090	288.988021	856.939768	
1.508500	283.913400	321.950064	289.166035	863.132218	
1.528500	283.876600	322.967783	289.349907	869.224176	
1.548500	283.839200	324.000309	289.539739	875.206505	
1.568500	283.801300	325.050995	289.735625	881.098264	
1.588500	283.763000	326.122007	289.937676	886.909000	
1.608500	283.724100	327.209259	290.146021	892.615946	
1.628500	283.684700	328.312376	290.360756	898.217237	
1.648500	283.644800	329.432545	290.581975	903.718541	
1.668500	283.604400	330.573013	290.809779	909.136509	
1.688500	283.563400	331.732164	291.044290	914.461031	
1.708500	283.522000	332.915630	291.285620	919.717917	
1.728500	283.480000	334.119410	291.533916	924.886702	
1.748500	283.437500	335.342005	291.789297	929.959177	
1.768500	283.394500	336.582334	292.051872	934.930465	
1.788500	283.350900	337.842545	292.321738	939.810952	
1.808500	283.306800	339.126644	292.599007	944.614013	
1.828500	283.262200	340.432728	292.883818	949.331187	
1.848500	283.217100	341.761025	293.176297	953.962320	
1.868500	283.171400	343.114243	293.476567	958.516830	
1.888500	283.125140	344.489804	293.784772	962.982868	
1.908500	283.078370	345.888966	294.101035	967.364569	
1.928500	283.031040	347.315607	294.425485	971.674035	
1.948500	282.983160	348.765724	294.758280	975.896316	
1.968500	282.934730	350.234767	295.099546	980.015792	
1.988500	282.885750	351.729372	295.449374	984.053251	
2.008500	282.836210	353.257156	295.807902	988.031563	
2.028500	282.786100	354.811936	296.175322	991.927817	
2.048310	282.735920	356.380595	296.548205	995.712101	
2.066750	282.688690	357.868529	296.903698	999.171650	
2.083920	282.644270	359.274326	297.242117	1002.327142	
2.099650	282.603220	360.577696	297.558555	1005.157348	
2.114230	282.564840	361.804128	297.857348	1007.742140	
2.127920	282.528530	362.969886	298.142746	1010.129958	
2.140820	282.494050	364.081753	298.416010	1012.346170	
2.153020	282.461220	365.145004	298.678349	1014.412408	
2.164580	282.429910	366.162929	298.930460	1016.342851	
2.175550	282.400010	367.138238	299.172910	1018.148982	
2.185970	282.371440	368.072653	299.406120	1019.840649	
2.195890	282.344110	368.972636	299.630794	1021.437082	
2.205310	282.318010	369.834799	299.846571	1022.935118	
2.214260	282.293060	370.660355	300.053791	1024.340593	
2.222730	282.269380	371.445287	300.251895	1025.652625	
2.230710	282.246950	372.191716	300.440325	1026.878171	
2.238280	282.225580	372.904445	300.620686	1028.029503	
2.245490	282.205160	373.586881	300.793934	1029.113362	
2.252370	282.185590	374.241726	300.960588	1030.137113	
2.258950	282.166800	374.874175	301.121200	1031.112388	
2.265260	282.148740	375.483509	301.276357	1032.039785	
2.271300	282.131360	376.070627	301.425921	1032.934211	
2.277120	282.114600	376.636444	301.571010	1033.784360	
2.282710	282.098440	377.183963	301.711264	1034.596390	
2.288090	282.082830	377.713360	301.847085	1035.371958	
2.293270	282.067750	378.226480	301.978635	1036.115581	
2.298270	282.053180	378.723971	302.106343	1036.828571	
2.303090	282.039090	379.205257	302.230133	1037.510873	
2.307740	282.025470	379.671423	302.350192	1038.164421	
2.312220	282.012280	380.123130	302.466453	1038.791264	
2.316560	281.999500	380.561483	302.579636	1039.393212	
2.320750	281.987130	380.987207	302.689427	1039.973023	
2.324810	281.975140	381.399768	302.796301	1040.528682	
2.328720	281.963530	381.799903	302.899683	1041.062888	
2.332520	281.952260	382.187905	303.000586	1041.576764	
2.336190	281.941330	382.564945	303.098438	1042.070996	
2.339740	281.930730	382.931363	303.193469	1042.548360	
2.343180	281.920450	383.287083	303.285911	1043.007386	
2.346510	281.910500	383.631635	303.375732	1043.448525	
2.349720	281.900860	383.965355	303.462627	1043.872762	
2.352830	281.891520	384.289437	303.547107	1044.281533	
2.355850	281.882450	384.604219	303.629419	1044.675777	
2.358770	281.873660	384.910088	303.709264	1045.055478	
2.361600	281.865110	385.207381	303.786891	1045.423321	
2.364350	281.856800	385.497326	303.862554	1045.778851	
2.367020	281.848720	385.779033	303.936233	1046.122649	
2.369620	281.840850	386.054140	304.008187	1046.456695	
2.372140	281.833190	386.321770	304.078122	1046.778885	
2.374600	281.825730	386.583156	304.146577	1047.092252	
2.376990	281.818450	386.837827	304.213259	1047.395375	
2.379320	281.811360	387.086192	304.278434	1047.689017	
2.381590	281.804440	387.329061	304.342089	1047.975516	
2.383800	281.797680	387.565975	304.404213	1048.252533	
2.385960	281.791080	387.797340	304.465074	1048.522594	
2.388060	281.784640	388.023564	304.524381	1048.784659	
2.390120	281.778340	388.244609	304.582689	1049.039715	
2.392130	281.772190	388.460897	304.639706	1049.287586	
2.394090	281.766170	388.672820	304.695424	1049.529903	
2.396000	281.760280	388.879936	304.749834	1049.765182	
2.397880	281.754520	389.083088	304.803498	1049.994783	
2.399710	281.748880	389.281825	304.855839	1050.219011	
2.401500	281.743360	389.476133	304.907136	1050.437030	
2.403250	281.737960	389.667293	304.957381	1050.650824	
2.404970	281.732660	389.854412	305.006858	1050.858277	
2.406640	281.727480	390.037498	305.054983	1051.061195	
2.408290	281.722390	390.217377	305.102617	1051.260046	
2.409900	281.717410	390.394058	305.149176	1051.453947	
2.411470	281.712530	390.567091	305.194657	1051.643202	
2.413020	281.707740	390.736889	305.239633	1051.828496	
2.414530	281.703040	390.903878	305.283521	1052.010496	
2.416010	281.698430	391.067183	305.326605	1052.187069	
2.417470	281.693910	391.228098	305.369174	1052.361041	
2.418900	281.689470	391.385738	305.410933	1052.530292	
2.420300	281.685120	391.540540	305.451877	1052.696363	
2.421670	281.680840	391.692914	305.492003	1052.859038	
2.423020	281.676640	391.842427	305.531601	1053.017698	
2.424340	281.672510	391.989500	305.570374	1053.173903	
2.425640	281.668460	392.133702	305.608613	1053.326141	
2.426910	281.664470	392.275879	305.646020	1053.475707	
2.428170	281.660560	392.415173	305.683183	1053.622244	
2.429400	281.656710	392.552432	305.719509	1053.766148	
2.430670	281.652720	392.694450	305.757065	1053.914026	
2.431970	281.648660	392.839555	305.795560	1054.065072	
2.433290	281.644520	392.987305	305.834700	1054.218658	
2.434640	281.640300	393.138582	305.874786	1054.375103	
2.436010	281.635990	393.292506	305.915523	1054.533157	
2.437410	281.631600	393.449970	305.957212	1054.694919	
